url,desktop_response_time,mobile_response_time,desktop_http_status,mobile_http_status,desktop_title,mobile_title,desktop_description,mobile_description,is_mobile_friendly,title_similarity,description_similarity,response_time_difference
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/the-story-behind-fampays-tech-stack/,0.3769147396087646,0.9427554607391356,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5658407211303711
https://twitter.com/intent/tweet?text=The%20Story%20Behind%20FamPay's%20Tech%20Stack%F0%9F%9A%80&url=https://fampay.in/blog/the-story-behind-fampays-tech-stack/,1.1857953071594238,1.0584716796875,200,200,,,,,True,0.0,0.0,0.12732362747192383
https://famapp.in/blog/tag/famsays/page/2/,0.2479827404022216,0.1912069320678711,200,200,FamSays - UnRead by FamPay (Page 2),FamSays - UnRead by FamPay (Page 2),,,True,1.0,0.0,0.0567758083343505
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/getting-your-generations-right-millennials-v-s-genz/,0.5323469638824463,1.079773187637329,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5474262237548828
https://twitter.com/intent/tweet?text=Getting%20your%20Generations%20Right%2C%20Millennials%20V%2FS%20GenZ!%20%F0%9F%A4%BC%E2%80%8D%E2%99%82%EF%B8%8F&url=https://fampay.in/blog/getting-your-generations-right-millennials-v-s-genz/,1.1027729511260986,1.2669517993927002,200,200,,,,,True,0.0,0.0,0.16417884826660156
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/when-building-for-genzs-build-it-on-discord/,0.460864782333374,0.9183290004730223,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.4574642181396483
https://twitter.com/intent/tweet?text=When%20building%20for%20GenZs%2C%20build%20it%20on%20Discord%20%F0%9F%91%BE&url=https://fampay.in/blog/when-building-for-genzs-build-it-on-discord/,1.0689032077789309,1.0332694053649902,200,200,,,,,True,0.0,0.0,0.03563380241394065
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/club-teens-one-stop-online-community/,0.6762335300445557,0.9729602336883544,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.2967267036437987
https://twitter.com/intent/tweet?text=Club%3A%20FamPay's%20in-app%20exclusive%20community!%20%F0%9F%A4%A9&url=https://fampay.in/blog/club-teens-one-stop-online-community/,1.011470079421997,1.0280938148498535,200,200,,,,,True,0.0,0.0,0.016623735427856445
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/effectively-harnessing-motion-design-for-genzs/,0.5470449924468994,1.177652359008789,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.6306073665618896
https://twitter.com/intent/tweet?text=Effectively%20harnessing%20Motion%20Design%20for%20GenZs&url=https://fampay.in/blog/effectively-harnessing-motion-design-for-genzs/,1.067957639694214,1.2343504428863523,200,200,,,,,True,0.0,0.0,0.16639280319213823
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/what-are-the-perks-of-using-fampay/,0.5958089828491211,1.1772832870483398,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5814743041992188
https://twitter.com/intent/tweet?text=What%20are%20the%20perks%20of%20using%20FamPay%3F%20%F0%9F%98%8D&url=https://fampay.in/blog/what-are-the-perks-of-using-fampay/,1.197385311126709,1.203028440475464,200,200,,,,,True,0.0,0.0,0.005643129348755105
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/curious-about-famcard-heres-everything-to-know/,0.7389538288116455,0.9870009422302246,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.2480471134185791
https://twitter.com/intent/tweet?text=Curious%20about%20FamCard%3F%F0%9F%92%B3%20Here%E2%80%99s%20everything%20to%20know%3A%20FAQs%20by%20teens%20on%20FamCard&url=https://fampay.in/blog/curious-about-famcard-heres-everything-to-know/,1.206959247589111,1.1784796714782717,200,200,,,,,True,0.0,0.0,0.0284795761108394
https://fampay.in/blog/famcard-your-first-debit-card/,0.3173625469207763,0.3261492252349853,404,404,UnRead by FamPay,UnRead by FamPay,,,True,1.0,0.0,0.008786678314208984
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/writing-content-for-a-content-saturated-generation/,0.3299727439880371,0.909081220626831,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.579108476638794
https://twitter.com/intent/tweet?text=Writing%20content%20for%20a%20content-saturated%20generation%20%E2%9C%8D&url=https://fampay.in/blog/writing-content-for-a-content-saturated-generation/,1.1778364181518557,1.0487868785858154,200,200,,,,,True,0.0,0.0,0.12904953956604026
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-to-grow-your-instagram-followers-a-quick-guide-for-all-genz-brands/,0.6013474464416504,1.0738317966461182,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.4724843502044678
https://twitter.com/intent/tweet?text=How%20to%20grow%20your%20Instagram%20followers%3F%F0%9F%A4%B3%20-%20A%20quick%20guide%20for%20all%20GenZ%20brands!&url=https://fampay.in/blog/how-to-grow-your-instagram-followers-a-quick-guide-for-all-genz-brands/,1.05055832862854,1.246347427368164,200,200,,,,,True,0.0,0.0,0.19578909873962402
https://www.instagram.com/explore/tags/getfampaid/,0.9320173263549804,1.7583880424499512,200,200,Instagram,#getfampaid hashtag on Instagram • Photos and videos,,747 Posts - See Instagram photos and videos from 'getfampaid' hashtag,True,0.17307692307692307,0.0,0.8263707160949708
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/why-do-online-payments-get-stuck-and-what-can-you-do/,0.6512131690979004,0.9617953300476074,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.31058216094970703
https://twitter.com/intent/tweet?text=Why%20do%20online%20payments%20get%20stuck%20and%20what%20can%20you%20do%3F%20%F0%9F%A4%94&url=https://fampay.in/blog/why-do-online-payments-get-stuck-and-what-can-you-do/,1.1091456413269043,1.1699700355529783,200,200,,,,,True,0.0,0.0,0.060824394226074
https://famapp.in/blog/tag/famsays/page/3/,0.4069256782531738,0.2766299247741699,200,200,FamSays - UnRead by FamPay (Page 3),FamSays - UnRead by FamPay (Page 3),,,True,1.0,0.0,0.13029575347900385
https://famapp.in/blog/tag/growth/page/2/,0.144313097000122,0.1525688171386718,200,200,Growth - UnRead by FamPay (Page 2),Growth - UnRead by FamPay (Page 2),,,True,1.0,0.0,0.008255720138549805
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/decor-ideas-that-would-transform-your-room-at-home-or-hostel/,0.351362943649292,0.942176342010498,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.590813398361206
https://twitter.com/intent/tweet?text=D%C3%A9cor%20ideas%20that%20would%20transform%20your%20room%20at%20home%20or%20hostel%F0%9F%8E%A8&url=https://fampay.in/blog/decor-ideas-that-would-transform-your-room-at-home-or-hostel/,1.0410535335540771,1.043260097503662,200,200,,,,,True,0.0,0.0,0.002206563949584961
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/the-most-beautiful-college-campuses-in-india/,0.3506405353546142,0.9869849681854248,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.6363444328308105
https://twitter.com/intent/tweet?text=The%20most%20beautiful%20college%20campuses%20in%20India%20%F0%9F%8E%93&url=https://fampay.in/blog/the-most-beautiful-college-campuses-in-india/,1.2045283317565918,1.1152513027191162,200,200,,,,,True,0.0,0.0,0.08927702903747559
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/every-little-thing-counts-ways-in-which-you-can-contribute-to-society-as-a-teenager/,0.5864920616149902,0.9212334156036376,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.33474135398864735
https://twitter.com/intent/tweet?text=Every%20Little%20Thing%20Counts-%20Ways%20in%20Which%20You%20Can%20Contribute%20to%20Society%20as%20a%20Teenager%F0%9F%92%AA%F0%9F%8F%BD%F0%9F%A7%91%E2%80%8D%F0%9F%8E%93&url=https://fampay.in/blog/every-little-thing-counts-ways-in-which-you-can-contribute-to-society-as-a-teenager/,1.073836326599121,1.2300424575805664,200,200,,,,,True,0.0,0.0,0.1562061309814453
https://famapp.in/blog/tag/lifestyle/page/2/,0.2793939113616943,0.2270762920379638,200,200,Lifestyle - UnRead by FamPay (Page 2),Lifestyle - UnRead by FamPay (Page 2),,,True,1.0,0.0,0.05231761932373047
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/baddie-on-a-budget-budgeting-tricks-for-teens/,0.3604626655578613,1.0179905891418457,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.6575279235839844
https://twitter.com/intent/tweet?text=Baddie%20on%20a%20Budget%3A%20Budgeting%20Tricks%20for%20Teens%20%F0%9F%98%8E%F0%9F%92%85%F0%9F%92%B0&url=https://fampay.in/blog/baddie-on-a-budget-budgeting-tricks-for-teens/,1.0299186706542969,1.1602506637573242,200,200,,,,,True,0.0,0.0,0.13033199310302734
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/5-habits-of-highly-successful-teens/,0.8255560398101807,0.9765596389770508,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.15100359916687012
https://twitter.com/intent/tweet?text=5%20Habits%20of%20Highly%20Successful%20Teens%20%F0%9F%9A%80&url=https://fampay.in/blog/5-habits-of-highly-successful-teens/,1.1640241146087646,1.074603796005249,200,200,,,,,True,0.0,0.0,0.08942031860351562
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/mental-health-matters-5-things-to-remember-while-in-quarantine/,0.33022141456604,0.9378015995025636,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.6075801849365237
https://twitter.com/intent/tweet?text=Mental%20Health%20Matters%3A%205%20Things%20to%20Remember%20While%20in%20Quarantine&url=https://fampay.in/blog/mental-health-matters-5-things-to-remember-while-in-quarantine/,1.0783627033233645,1.0683331489562988,200,200,,,,,True,0.0,0.0,0.010029554367065652
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/top-5-platforms-for-students-to-learn-new-things/,0.3789100646972656,1.4171180725097656,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,1.0382080078125
https://twitter.com/intent/tweet?text=Top%205%20Platforms%20for%20Students%20to%20Learn%20New%20Things%20%F0%9F%93%9A%F0%9F%93%96%F0%9F%93%95&url=https://fampay.in/blog/top-5-platforms-for-students-to-learn-new-things/,1.1666128635406494,1.2158844470977783,200,200,,,,,True,0.0,0.0,0.049271583557128906
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/from-teenage-to-teen-entrepreneurs-make-your-story-inspiring/,0.8209211826324463,0.9684796333312988,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.14755845069885254
https://twitter.com/intent/tweet?text=From%20Teenage%20to%20Teen%20Entrepreneurs%20-%20Make%20your%20Story%20Inspiring%20%F0%9F%96%A5%EF%B8%8F%F0%9F%91%A9%E2%80%8D%F0%9F%92%BC%F0%9F%91%A8%E2%80%8D%F0%9F%92%BC&url=https://fampay.in/blog/from-teenage-to-teen-entrepreneurs-make-your-story-inspiring/,1.0791521072387695,1.0826668739318848,200,200,,,,,True,0.0,0.0,0.0035147666931152344
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/top-4-head-turning-fashion-tips-and-trends-for-the-sassy-gen-z/,0.5056502819061279,0.9989900588989258,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.49333977699279785
https://twitter.com/intent/tweet?text=Top%204%20Head-Turning%20Fashion%20Tips%20and%20Trends%20For%20The%20Sassy%20Gen%20Z%20%F0%9F%A4%B3%F0%9F%A4%A9%F0%9F%91%B8%F0%9F%A4%B4&url=https://fampay.in/blog/top-4-head-turning-fashion-tips-and-trends-for-the-sassy-gen-z/,1.174377679824829,1.0695042610168457,200,200,,,,,True,0.0,0.0,0.1048734188079834
https://get.fampay.in/,0.9927928447723388,0.7210297584533691,200,200,FamApp: Make payments with your own UPI and Card,,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,,True,0.0,0.0,0.2717630863189696
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/gen-z-gaming-how-to-make-real-money-by-playing-video-games/,0.3749327659606933,0.9714303016662598,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5964975357055664
https://twitter.com/intent/tweet?text=Gen%20Z%20%26%20Gaming%3A%20How%20To%20Make%20Real%20Money%20By%20Playing%20Video%20Games%3F%20%F0%9F%8E%AE&url=https://fampay.in/blog/gen-z-gaming-how-to-make-real-money-by-playing-video-games/,1.1531248092651367,1.1647586822509766,200,200,,,,,True,0.0,0.0,0.011633872985839844
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/teen-bucket-list-10-things-you-must-to-do-in-your-teens/,0.4785385131835937,0.959080457687378,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.48054194450378435
https://twitter.com/intent/tweet?text=Teen%20bucket%20list%F0%9F%98%83%20-%2010%20things%20you%20must%20to%20do%20in%20your%20teens!&url=https://fampay.in/blog/teen-bucket-list-10-things-you-must-to-do-in-your-teens/,1.0549232959747314,1.1492743492126465,200,200,,,,,True,0.0,0.0,0.09435105323791504
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/looking-for-financial-independence-as-a-youngster-5-ways-to-earn-while-youre-young/,0.3595979213714599,0.9636476039886476,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.6040496826171877
https://twitter.com/intent/tweet?text=Looking%20for%20Financial%20Independence%20as%20a%20Youngster%3F%205%20Ways%20to%20Earn%20While%20you%E2%80%99re%20Young%F0%9F%A4%91&url=https://fampay.in/blog/looking-for-financial-independence-as-a-youngster-5-ways-to-earn-while-youre-young/,1.1899676322937012,1.1702229976654053,200,200,,,,,True,0.0,0.0,0.0197446346282959
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/want-to-become-a-teenage-influencer-start-here/,0.5834329128265381,0.9308385848999025,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.34740567207336437
https://twitter.com/intent/tweet?text=Quick%20Guide%20to%20be%20a%20Teenfluencer%20%F0%9F%91%B8%F0%9F%A4%B4&url=https://fampay.in/blog/want-to-become-a-teenage-influencer-start-here/,1.07771635055542,1.09662127494812,200,200,,,,,True,0.0,0.0,0.018904924392699973
https://famapp.in/blog/tag/lifestyle/page/3/,0.2390506267547607,0.210493803024292,200,200,Lifestyle - UnRead by FamPay (Page 3),Lifestyle - UnRead by FamPay (Page 3),,,True,1.0,0.0,0.028556823730468694
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/teen-focused-fintech-startup-fampay-raises-38m-in-series-a/,0.3498344421386719,0.9495079517364502,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5996735095977783
https://twitter.com/intent/tweet?text=Teen%20focused%20fintech%20startup%20FamPay%20raises%20%2438M%20in%20Series%20A&url=https://fampay.in/blog/teen-focused-fintech-startup-fampay-raises-38m-in-series-a/,1.2199382781982422,1.0223417282104492,200,200,,,,,True,0.0,0.0,0.19759654998779297
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/fampay-is-set-to-launch-indias-first-and-biggest-digi-fest-for-teens/,0.3803448677062988,0.9001858234405518,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5198409557342529
https://twitter.com/intent/tweet?text=FamPay%20is%20set%20to%20launch%20India%E2%80%99s%20first%20and%20biggest%20Digi-Fest%20for%20Teens&url=https://fampay.in/blog/fampay-is-set-to-launch-indias-first-and-biggest-digi-fest-for-teens/,1.164034128189087,1.1408119201660156,200,200,,,,,True,0.0,0.0,0.02322220802307129
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/zetas-fusion-to-power-fampays-cashless-payments-for-gen-z/,0.6305902004241943,0.9989891052246094,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.36839890480041504
https://twitter.com/intent/tweet?text=Zeta%E2%80%99s%20Fusion%20To%20Power%20FamPay%E2%80%99s%20Cashless%20Payments%20For%20Gen%20Z&url=https://fampay.in/blog/zetas-fusion-to-power-fampays-cashless-payments-for-gen-z/,1.0668995380401611,1.0520951747894287,200,200,,,,,True,0.0,0.0,0.014804363250732422
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/digital-payments-exploding-in-india-yet-the-tech-savvy-teens-still-stuck-paying-with-cash-survey-by-fampay-indias-first-neobank-for-teenagers/,0.3490393161773681,0.8987917900085449,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5497524738311768
https://twitter.com/intent/tweet?text=Digital%20Payments%20Exploding%20in%20India%2C%20Yet%20the%20Tech-Savvy%20Teens%20Still%20Stuck%20Paying%20with%20Cash&url=https://fampay.in/blog/digital-payments-exploding-in-india-yet-the-tech-savvy-teens-still-stuck-paying-with-cash-survey-by-fampay-indias-first-neobank-for-teenagers/,1.282077074050903,1.0268778800964355,200,200,,,,,True,0.0,0.0,0.25519919395446755
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/this-fintech-startup-by-iit-roorkee-alum-is-giving-teenagers-financial-freedom-responsibly-yourstory/,0.5793383121490479,0.962139129638672,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.38280081748962413
https://twitter.com/intent/tweet?text=This%20fintech%20startup%20by%20IIT%20Roorkee%20alum%20is%20giving%20teenagers%20financial%20freedom%20responsibly%3A%20YourStory&url=https://fampay.in/blog/this-fintech-startup-by-iit-roorkee-alum-is-giving-teenagers-financial-freedom-responsibly-yourstory/,1.0019495487213137,1.1901392936706543,200,200,,,,,True,0.0,0.0,0.1881897449493406
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/fampay-announces-launch-of-indias-first-numberless-card/,0.549267053604126,0.9530048370361328,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.40373778343200684
https://twitter.com/intent/tweet?text=FamPay%20Announces%20Launch%20of%20India%E2%80%99s%20First%20Numberless%20Card&url=https://fampay.in/blog/fampay-announces-launch-of-indias-first-numberless-card/,1.1127846240997314,1.031883955001831,200,200,,,,,True,0.0,0.0,0.08090066909790039
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/fampay-raises-4-7m-from-y-combinator-sequoia-venture-highway-others/,0.5729594230651855,1.2013328075408936,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.628373384475708
https://twitter.com/intent/tweet?text=FamPay%20raises%20%244.7M%20from%20Y%20Combinator%2C%20Sequoia%2C%20Venture%20Highway%20%26%20others&url=https://fampay.in/blog/fampay-raises-4-7m-from-y-combinator-sequoia-venture-highway-others/,1.137451171875,1.2496914863586426,200,200,,,,,True,0.0,0.0,0.11224031448364258
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/healthy-wealth-how-can-parents-have-a-healthy-discussion-about-money-with-their-children/,0.3312840461730957,1.217193603515625,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.8859095573425293
https://twitter.com/intent/tweet?text=Healthy%20Wealth-%20How%20can%20parents%20have%20a%20healthy%20discussion%20about%20money%20with%20their%20children%3F&url=https://fampay.in/blog/healthy-wealth-how-can-parents-have-a-healthy-discussion-about-money-with-their-children/,1.0666310787200928,1.1910011768341064,200,200,,,,,True,0.0,0.0,0.12437009811401367
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/being-a-digital-parent-tips-to-mentor-everything-digital-that-your-teen-uses/,0.6077849864959717,1.0263466835021973,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.4185616970062256
https://twitter.com/intent/tweet?text=Being%20a%20Digital%20Parent%20-%20Tips%20to%20Mentor%20Everything%20Digital%20that%20your%20Teen%20Uses&url=https://fampay.in/blog/being-a-digital-parent-tips-to-mentor-everything-digital-that-your-teen-uses/,1.0829780101776123,1.2085304260253906,200,200,,,,,True,0.0,0.0,0.12555241584777832
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/top-5-tips-to-communicate-better-with-your-teenager/,1.113844394683838,1.090801239013672,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.023043155670165794
https://twitter.com/intent/tweet?text=Top%205%20Tips%20to%20Communicate%20Better%20with%20your%20Teenager&url=https://fampay.in/blog/top-5-tips-to-communicate-better-with-your-teenager/,1.1671807765960691,1.0240757465362549,200,200,,,,,True,0.0,0.0,0.14310503005981423
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/a-to-z-of-teenage-finance-financial-terms-every-parent-should-teach-their-teens/,0.5641429424285889,0.9001855850219727,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.3360426425933838
https://twitter.com/intent/tweet?text=A%20to%20Z%20of%20teenage%20finance-%20financial%20terms%20every%20parent%20should%20teach%20their%20teens&url=https://fampay.in/blog/a-to-z-of-teenage-finance-financial-terms-every-parent-should-teach-their-teens/,1.0902280807495115,1.216789484024048,200,200,,,,,True,0.0,0.0,0.12656140327453658
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/cyber-bullying-what-can-you-do-as-a-parent/,0.586780309677124,0.9550580978393556,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.36827778816223156
https://twitter.com/intent/tweet?text=Cyberbullying%3A%20What%20can%20you%20do%20as%20a%20Parent%3F&url=https://fampay.in/blog/cyber-bullying-what-can-you-do-as-a-parent/,1.200953483581543,1.0931293964385986,200,200,,,,,True,0.0,0.0,0.10782408714294434
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/4-ways-to-help-your-teen-learn-to-become-financially-responsible/,0.4102888107299804,1.4107766151428225,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,1.000487804412842
https://twitter.com/intent/tweet?text=4%20Ways%20to%20Help%20Your%20Teen%20Learn%20to%20become%20Financially%20Responsible&url=https://fampay.in/blog/4-ways-to-help-your-teen-learn-to-become-financially-responsible/,1.1826982498168943,1.2280592918395996,200,200,,,,,True,0.0,0.0,0.0453610420227053
